Source,Target,Weight,Lon,Lat
DFW,LGA,3768,-97.04652205,32.89651945
PUJ,BOS,3768,23.0942294,45.5143154
BTV,ORD,3768,9.7499395,47.4721844
PHX,COS,3768,-112.0094218,33.43290795
BOS,RDU,3768,-71.01340799,42.3630236
MDW,PDX,3769,16.38565411,48.2020489
PDX,EUG,3769,-122.5927798,45.5871326
YVR,LAX,3769,-123.1798642,49.193044
GUM,MNL,3771,37.62145554,55.7546936
SAL,LAX,3773,-0.1195972,43.0284702
TPA,SFO,3774,-82.53492762,27.9791649
SJC,HOU,3775,-121.929329,37.3633241
AUA,BWI,3775,30.631109,3.7849947
IND,PIE,3776,-86.1746933,40.3270127
COS,PHX,3776,-81.9271441,40.2905684
MRY,LAX,3776,73.392674,33.9056829
LAX,MZT,3776,-118.4213763,33.94216755
ALB,TPA,3776,-73.79855564,42.74801595
SBP,PHX,3777,-120.6433079,35.23745155
FSD,DEN,3778,-96.74120958,43.58269775
ROC,MCO,3779,1.4408482,44.8655853
DCA,MCI,3779,-117.9199499,33.8063981
ATL,GNV,3779,-75.0000086,10.7500084
CHS,EWR,3779,-80.03946503,32.89929845
SFB,PBG,3780,-81.24329603,28.7754331
MIA,SEA,3780,-84.2236524,40.0580258
TPA,BOS,3781,-82.53492762,27.9791649
DTW,ATW,3781,-83.35297538,42.2056991
EWR,SLC,3782,-74.17725485,40.68906405
ORD,PIT,3782,-87.90932141,41.9779849
LAX,ANC,3783,-118.4213763,33.94216755
CHS,JFK,3783,-80.03946503,32.89929845
BTV,CLT,3784,9.7499395,47.4721844
LAX,SAL,3784,-118.4213763,33.94216755
ATL,BOG,3784,-75.0000086,10.7500084
CLT,SXM,3784,-80.94574352,35.21074145
SNA,DTW,3785,46.9978639,35.3126047
CAK,ATL,3786,16.5136076,47.353935
YYZ,PHL,3789,-79.62912913,43.678524
STL,SMF,3790,168.2936808,-45.7255555
SLC,YYZ,3790,-111.9798985,40.7900661
DAL,ONT,3790,13.3636275,45.8729219
SXM,JFK,3791,-63.11350144,18.04401325
PVR,SFO,3792,-105.2533,20.6798
TYS,IAH,3792,60.6178132,25.3590028
CLT,SAV,3792,-80.94574352,35.21074145
IAG,FLL,3793,-78.95086768,43.1074871
BWI,SLC,3793,-76.67104838,39.17452575
MDW,ONT,3794,16.38565411,48.2020489
JFK,PTP,3795,-73.77937337,40.6429479
LAX,MCO,3796,-118.4213763,33.94216755
IAH,DEN,3797,-95.33220235,29.9839236
GNV,ATL,3797,-82.27600055,29.69230675
ATH,EWR,3797,0.70005,44.1682
MXP,MIA,3797,8.723547469,45.6296273
DEN,FAT,3798,-104.985798,39.740959
DAL,PDX,3798,13.3636275,45.8729219
JAX,IAD,3798,3.6168847,45.1683631
CVG,TPA,3799,-84.66516173,39.04990715
DEN,AUS,3799,-104.985798,39.740959
LAX,RDU,3802,-118.4213763,33.94216755
LAS,FLL,3803,0.3098676,43.4697786
YYC,IAH,3803,-114.0105723,51.120751
DEN,YEG,3805,-104.985798,39.740959
GNV,ATL,3806,-82.27600055,29.69230675
LAS,LIT,3807,0.3098676,43.4697786
HPN,DTW,3807,-73.70833334,41.0680174
PHF,CLT,3809,-76.49401292,37.1322965
YYZ,SLC,3810,-79.62912913,43.678524
BWI,DFW,3811,-76.67104838,39.17452575
IAH,BWI,3811,-95.33220235,29.9839236
IAD,PHX,3812,-77.45342298,38.95226625
ICN,ORD,3813,126.4410552,37.4643856
MSP,BWI,3814,-93.22092805,44.87801905
LYH,CLT,3814,49.9518154,36.8908526
TPE,LAX,3815,121.2345925,25.07931745
LAX,RDU,3815,-118.4213763,33.94216755
PIT,FLL,3816,-80.23702449,40.49178275
JFK,HND,3816,-73.77937337,40.6429479
MSP,MSY,3817,-93.22092805,44.87801905
RAP,MSP,3817,47.89394617,46.39683075
IAH,LGA,3817,-95.33220235,29.9839236
TPA,CLE,3818,-82.53492762,27.9791649
MIA,JAX,3818,-84.2236524,40.0580258
JFK,SYR,3818,-73.77937337,40.6429479
SVO,MIA,3818,37.41942601,55.9761265
PTY,ATL,3819,-79.38150312,9.0668011
MAD,PHL,3820,-83.3937233,39.8868227
ZRH,EWR,3822,8.55282518,47.46379335
DAL,SEA,3823,13.3636275,45.8729219
LAX,GRU,3823,-118.4213763,33.94216755
LHR,ATL,3824,-0.459082142,51.4677705
FLL,BOG,3825,-80.15099673,26.072017
CVG,SLC,3825,-84.66516173,39.04990715
PHL,MHT,3825,-75.23521279,39.875018
ARN,LAX,3826,-1.7888095,43.3383176
ORD,SJC,3826,-87.90932141,41.9779849
DCA,SJU,3827,-117.9199499,33.8063981
STI,EWR,3829,8.6607384,45.898911
GND,MIA,3829,-61.78567213,12.0047984
MDW,SJC,3829,16.38565411,48.2020489
BWI,AUA,3829,-76.67104838,39.17452575
BWI,LAX,3832,-76.67104838,39.17452575
MIA,BOG,3833,-84.2236524,40.0580258
MCO,DXB,3834,-81.3094431,28.41290355
ATL,PTY,3835,-75.0000086,10.7500084
DEN,ISN,3835,-104.985798,39.740959
LHR,BWI,3836,-0.459082142,51.4677705
RSW,BWI,3837,-81.75880563,26.53294975
MIA,SFO,3837,-84.2236524,40.0580258
FNT,SFB,3840,10.17083081,48.95202135
MIA,IAD,3840,-84.2236524,40.0580258
LAS,SDF,3841,0.3098676,43.4697786
SYR,JFK,3841,-76.11914451,43.1141752
CLT,SJO,3841,-80.94574352,35.21074145
ORD,MKE,3842,-87.90932141,41.9779849
EUG,SEA,3842,-123.2139083,44.12306815
LAX,NRT,3843,-118.4213763,33.94216755
ORD,IND,3844,-87.90932141,41.9779849
DFW,DRO,3844,-97.04652205,32.89651945
SAN,HNL,3844,127.7965435,35.7724185
ORD,ATL,3846,-87.90932141,41.9779849
JFK,PHX,3847,-73.77937337,40.6429479
MSP,RST,3847,-93.22092805,44.87801905
DRO,DFW,3847,10.9111105,45.961471
DEN,EGE,3848,-104.985798,39.740959
LAX,BNA,3848,-118.4213763,33.94216755
DFW,BOI,3850,-97.04652205,32.89651945
MEM,MDW,3851,-89.97689467,35.04625645
MIA,CVG,3851,-84.2236524,40.0580258
ATL,SHV,3852,-75.0000086,10.7500084
CMH,DCA,3853,-82.89304061,39.99705605
BOS,LIS,3853,-71.01340799,42.3630236
SJC,SLC,3854,-121.929329,37.3633241
IAD,ATL,3855,-77.45342298,38.95226625
YYZ,LAX,3855,-79.62912913,43.678524
SLC,SMF,3856,-111.9798985,40.7900661
FSD,MSP,3859,-96.74120958,43.58269775
BWI,JFK,3864,-76.67104838,39.17452575
MIA,MXP,3864,-84.2236524,40.0580258
SJD,SFO,3864,-109.7188592,23.152007
IAH,MOB,3865,-95.33220235,29.9839236
IAH,YEG,3865,-95.33220235,29.9839236
AMS,PDX,3866,4.74148741,52.3264009
MSN,ORD,3867,98.2031112,19.3927456
RSW,CLE,3869,-81.75880563,26.53294975
CLT,PHF,3869,-80.94574352,35.21074145
LAX,KOA,3870,-118.4213763,33.94216755
AMS,ORD,3870,4.74148741,52.3264009
CLE,LAX,3871,-84.1566341,39.0678155
MCI,EWR,3871,11.39867725,47.26927505
SFO,PVR,3872,95.48990319,65.2729258
MID,IAH,3874,-4.514479469,54.1784646
MCI,RSW,3876,11.39867725,47.26927505
PHX,CMH,3876,-112.0094218,33.43290795
BNA,SLC,3876,-86.68308703,36.11958985
BDL,RSW,3877,-72.68501994,41.9405835
PDX,AMS,3877,-122.5927798,45.5871326
HKG,ORD,3877,113.9170597,22.30742895
EWR,MXP,3877,-74.17725485,40.68906405
EWR,IAD,3879,-74.17725485,40.68906405
PHL,YYZ,3879,-75.23521279,39.875018
LAX,DFW,3880,-118.4213763,33.94216755
LAX,PVR,3880,-118.4213763,33.94216755
PIT,LAS,3881,-80.23702449,40.49178275
CLE,RSW,3881,-84.1566341,39.0678155
IAH,FLL,3881,-95.33220235,29.9839236
MCO,SLC,3881,-81.3094431,28.41290355
SAT,SEA,3881,-7.669948126,40.77782635
CDG,IAD,3881,2.570769474,49.00665965
YYC,DEN,3882,-114.0105723,51.120751
LGA,CLE,3882,-8.455050948,37.13258125
DEN,ONT,3883,-104.985798,39.740959
MIA,STL,3883,-84.2236524,40.0580258
RDU,LHR,3885,-78.78723822,35.88036145
CLT,FAY,3886,-80.94574352,35.21074145
CLE,FLL,3886,-84.1566341,39.0678155
BWI,MSP,3886,-76.67104838,39.17452575
STT,FLL,3888,-64.97245365,18.33476905
CMH,ORD,3892,-82.89304061,39.99705605
TIQ,SPN,3892,-45.55470068,-22.970179
FLL,LAX,3894,-80.15099673,26.072017
DFW,GJT,3894,-97.04652205,32.89651945
EWR,CPH,3894,-74.17725485,40.68906405
MDW,TUS,3895,16.38565411,48.2020489
JFK,SXM,3898,-73.77937337,40.6429479
MSP,ATW,3898,-93.22092805,44.87801905
MOB,CLT,3898,-88.24115749,30.69214065
IND,PGD,3899,-86.1746933,40.3270127
ORD,BWI,3899,-87.90932141,41.9779849
LGB,PDX,3899,-118.1534124,33.81683295
MOB,DFW,3899,-88.24115749,30.69214065
JFK,BRU,3900,-73.77937337,40.6429479
PGD,IND,3901,-81.9930281,26.9194137
CUN,DEN,3901,-74.1666756,5.0000086
EWR,ATH,3901,-74.17725485,40.68906405
GRR,MCO,3902,-85.5348824,42.8766147
BWI,ORD,3903,-76.67104838,39.17452575
MCO,SDQ,3903,-81.3094431,28.41290355
DEN,BDL,3903,-104.985798,39.740959
DFW,FRA,3903,-97.04652205,32.89651945
SAT,MCO,3905,-7.669948126,40.77782635
CVG,LAX,3905,-84.66516173,39.04990715
MIA,SVO,3906,-84.2236524,40.0580258
SEA,CUN,3906,-122.3080159,47.4475673
ATL,FNT,3907,-75.0000086,10.7500084
TPA,RDU,3907,-82.53492762,27.9791649
SPN,TIQ,3907,145.7296252,15.12049075
SRQ,YYZ,3907,-82.55407423,27.39598835
ATL,EVV,3908,-75.0000086,10.7500084
STI,MIA,3908,8.6607384,45.898911
FLL,LAS,3909,-80.15099673,26.072017
FLL,SLC,3909,-80.15099673,26.072017
DEN,CMH,3909,-104.985798,39.740959
CLE,LGA,3909,-84.1566341,39.0678155
LAX,CVG,3910,-118.4213763,33.94216755
DCA,CMH,3911,-117.9199499,33.8063981
SEA,PEK,3912,-122.3080159,47.4475673
SEA,BLI,3913,-122.3080159,47.4475673
HDN,ATL,3913,-107.220936,40.4844693
EWR,BNA,3913,-74.17725485,40.68906405
YYZ,EWR,3914,-79.62912913,43.678524
CZM,DFW,3914,106.694189,20.8562721
CLT,BNA,3915,-80.94574352,35.21074145
SDQ,FLL,3917,-69.67154179,18.429374
SLC,PHL,3917,-111.9798985,40.7900661
BZN,DFW,3917,-111.1569796,45.78359005
FCA,SEA,3918,23.3952287,47.2002551
CVG,FLL,3918,-84.66516173,39.04990715
DCA,BDL,3919,-117.9199499,33.8063981
DAL,SFO,3922,13.3636275,45.8729219
DEN,MIA,3922,-104.985798,39.740959
DTW,CLT,3923,-83.35297538,42.2056991
DFW,DTW,3924,-97.04652205,32.89651945
RDU,LAX,3924,-78.78723822,35.88036145
SJC,ORD,3924,-121.929329,37.3633241
SDF,LAS,3925,-85.73540756,38.1716962
IAH,CRP,3925,-95.33220235,29.9839236
DFW,TYS,3925,-97.04652205,32.89651945
ABQ,DFW,3926,-106.6509851,35.0841034
TPA,LAX,3929,-82.53492762,27.9791649
JFK,BRU,3929,-73.77937337,40.6429479
DTW,DFW,3930,-83.35297538,42.2056991
SFO,TPA,3932,95.48990319,65.2729258
CUN,SEA,3932,-74.1666756,5.0000086
PDX,CLT,3933,-122.5927798,45.5871326
SFO,MFR,3933,95.48990319,65.2729258
EWR,TXL,3934,-74.17725485,40.68906405
FLL,SJO,3935,-80.15099673,26.072017
MSY,ORD,3936,-90.26430439,29.99420015
BNA,CLT,3936,-86.68308703,36.11958985
SJC,OGG,3936,-121.929329,37.3633241
MCO,OAK,3937,-81.3094431,28.41290355
BOI,DFW,3937,18.5161494,45.9692795
SAL,MIA,3937,-0.1195972,43.0284702
MEX,DFW,3937,-99.6899716,19.4839446
CLT,MOB,3938,-80.94574352,35.21074145
DFW,YYZ,3938,-97.04652205,32.89651945
ONT,SEA,3938,-79.645729,43.590338
PSP,SLC,3939,-116.5096391,33.83029665
CLT,HHH,3941,-80.94574352,35.21074145
LAS,BUF,3942,0.3098676,43.4697786
DEN,CLE,3942,-104.985798,39.740959
MSP,SJD,3944,-93.22092805,44.87801905
JFK,BWI,3945,-73.77937337,40.6429479
PDX,DFW,3945,-122.5927798,45.5871326
SFO,SJD,3945,95.48990319,65.2729258
CDG,IAH,3946,2.570769474,49.00665965
SFO,PVR,3946,95.48990319,65.2729258
MKE,DCA,3947,-87.89722766,42.9465423
MFR,SFO,3949,-9.324374647,38.9635628
FLL,CVG,3950,-80.15099673,26.072017
MSP,FAR,3951,-93.22092805,44.87801905
EWR,BCN,3951,-74.17725485,40.68906405
MSP,RAP,3952,-93.22092805,44.87801905
HNL,LGB,3954,-157.9184068,21.3217144
SMF,STL,3955,-121.5903703,38.68722345
BOS,PHX,3956,-71.01340799,42.3630236
HHH,CLT,3957,0.70005,44.1682
DFW,ATL,3957,-97.04652205,32.89651945
JAN,CLT,3957,-3.492055612,37.9557275
TPE,ORD,3957,121.2345925,25.07931745
LAX,KOA,3958,-118.4213763,33.94216755
IND,HOU,3959,-86.1746933,40.3270127
LAS,EWR,3961,0.3098676,43.4697786
EGE,DEN,3961,25.52576008,37.6627595
JFK,DCA,3961,-73.77937337,40.6429479
TPA,IAH,3962,-82.53492762,27.9791649
SJU,DFW,3962,-65.99743037,18.44319945
SDF,IAH,3964,-85.73540756,38.1716962
FLL,PUJ,3964,-80.15099673,26.072017
LGB,PHX,3964,-118.1534124,33.81683295
LAS,DFW,3964,0.3098676,43.4697786
PSP,MSP,3966,-116.5096391,33.83029665
ILM,ATL,3966,11.2804297,50.8938542
DEN,YYZ,3966,-104.985798,39.740959
MIA,TLH,3967,-84.2236524,40.0580258
SFO,TUS,3967,95.48990319,65.2729258
PHL,DCA,3967,-75.23521279,39.875018
DTW,PBI,3968,-83.35297538,42.2056991
PBI,DTW,3968,99.6044376,13.0692869
PHX,SBP,3968,-112.0094218,33.43290795
MSP,MBJ,3968,-93.22092805,44.87801905
JAX,PHL,3969,3.6168847,45.1683631
LAS,SAN,3969,0.3098676,43.4697786
LIH,YVR,3970,9.5531527,47.1416307
MSP,PHL,3970,-93.22092805,44.87801905
DEN,MSO,3972,-104.985798,39.740959
SFO,DCA,3973,95.48990319,65.2729258
BOS,IST,3973,-71.01340799,42.3630236
SEA,FCA,3975,-122.3080159,47.4475673
GRB,ORD,3975,-88.14362007,44.47848805
OSL,JFK,3977,11.09965709,60.19785955
DFW,CRP,3977,-97.04652205,32.89651945
YOW,FLL,3977,-75.65998656,45.31596955
PDX,DTW,3978,-122.5927798,45.5871326
LAX,LIH,3979,-118.4213763,33.94216755
YVR,PSP,3979,-123.1798642,49.193044
DEN,TUS,3981,-104.985798,39.740959
PHL,SLC,3981,-75.23521279,39.875018
PIE,CVG,3982,7.923549,45.060735
ANC,HNL,3982,-77.75,-9.5
SAN,SLC,3984,127.7965435,35.7724185
ISN,DEN,3984,-122.2486013,47.4107201
DFW,DEN,3985,-97.04652205,32.89651945
ALB,EWR,3985,-73.79855564,42.74801595
PHX,YVR,3986,-112.0094218,33.43290795
ICT,STL,3987,73.0651511,33.6938118
GDL,ORD,3987,-8.69084102,38.2644199
BOG,MIA,3988,-74.14606075,4.70091245
SDF,MCO,3990,-85.73540756,38.1716962
SPN,PVG,3990,145.7296252,15.12049075
MIA,VVI,3990,-84.2236524,40.0580258
DCA,ORD,3992,-117.9199499,33.8063981
EWR,IND,3992,-74.17725485,40.68906405
DSM,LAS,3993,-93.65927182,41.534256
DEN,CUN,3994,-104.985798,39.740959
PVG,SEA,3994,121.8049697,31.14058625
SEA,STL,3995,-122.3080159,47.4475673
LAS,SNA,3995,0.3098676,43.4697786
PSP,MSP,3995,-116.5096391,33.83029665
DCA,ALB,3996,-117.9199499,33.8063981
NRT,SEA,3998,140.3933101,35.77587145
LGA,MCO,3998,-8.455050948,37.13258125
FAT,SFO,3999,-119.7197446,36.776006
ATW,MSP,4000,-88.51688447,44.2573941
ATL,ORD,4000,-75.0000086,10.7500084
LAS,RDU,4001,0.3098676,43.4697786
SJD,DEN,4001,-109.7188592,23.152007
EWR,MCI,4002,-74.17725485,40.68906405
JNB,IAD,4003,0.70005,44.1682
TPA,YYZ,4003,-82.53492762,27.9791649
CVG,RSW,4003,-84.66516173,39.04990715
MSP,FSD,4003,-93.22092805,44.87801905
STL,SEA,4004,168.2936808,-45.7255555
JFK,GEO,4004,-73.77937337,40.6429479
DEN,RSW,4005,-104.985798,39.740959
LIM,DFW,4005,-77.0365256,-12.0621065
BNA,SEA,4005,-86.68308703,36.11958985
PUJ,BWI,4006,23.0942294,45.5143154
HNL,FUK,4006,-157.9184068,21.3217144
LHR,EWR,4006,-0.459082142,51.4677705
MCO,LGA,4006,-81.3094431,28.41290355
MFR,SEA,4007,-9.324374647,38.9635628
IAH,PHL,4007,-95.33220235,29.9839236
DFW,SJU,4008,-97.04652205,32.89651945
LAX,TPA,4009,-118.4213763,33.94216755
DFW,LAX,4009,-97.04652205,32.89651945
FRA,TPA,4009,8.524938152,50.0229437
CLT,BHM,4010,-80.94574352,35.21074145
SLC,PSP,4011,-111.9798985,40.7900661
ORD,GRB,4011,-87.90932141,41.9779849
LEX,DFW,4012,-84.60492341,38.03481065
BOS,SLC,4012,-71.01340799,42.3630236
RSW,CVG,4012,-81.75880563,26.53294975
KOA,LAX,4012,176.4941417,-38.2390878
SAN,SJD,4013,127.7965435,35.7724185
ORD,TPE,4014,-87.90932141,41.9779849
MHT,DCA,4014,43.292241,14.337008
FUK,HNL,4014,130.4473939,33.586802
BUF,DTW,4014,-78.7307523,42.9402016
DFW,ORD,4017,-97.04652205,32.89651945
MSP,PSP,4017,-93.22092805,44.87801905
LAS,DCA,4017,0.3098676,43.4697786
SAL,ATL,4018,-0.1195972,43.0284702
DTW,IAH,4021,-83.35297538,42.2056991
SDQ,FLL,4021,-69.67154179,18.429374
CLE,TPA,4023,-84.1566341,39.0678155
SLC,AMS,4023,-111.9798985,40.7900661
PHL,PHX,4024,-75.23521279,39.875018
SLC,BWI,4024,-111.9798985,40.7900661
MSP,MBJ,4024,-93.22092805,44.87801905
SMF,GDL,4024,-121.5903703,38.68722345
LAX,IND,4024,-118.4213763,33.94216755
SDF,ORD,4024,-85.73540756,38.1716962
PEK,SEA,4025,116.5945607,40.07928545
PHL,BGR,4025,-75.23521279,39.875018
BWI,RSW,4027,-76.67104838,39.17452575
DEN,CUN,4030,-104.985798,39.740959
MCO,SDF,4030,-81.3094431,28.41290355
MSN,MSP,4031,98.2031112,19.3927456
KOA,DEN,4031,176.4941417,-38.2390878
DTW,DEN,4032,-83.35297538,42.2056991
BZE,ATL,4032,-88.30696912,17.53876125
UVF,ATL,4032,-60.9538842,13.7342774
SFO,DFW,4032,95.48990319,65.2729258
GEG,PHX,4033,-117.5423667,47.62004405
SLC,EWR,4034,-111.9798985,40.7900661
FAT,GDL,4034,-119.7197446,36.776006
SAN,BNA,4036,127.7965435,35.7724185
EVV,ATL,4036,-87.52968396,38.04188775
SFO,SJD,4037,95.48990319,65.2729258
IAD,MCO,4037,-77.45342298,38.95226625
EYW,EWR,4038,-81.75961603,24.5554773
KOA,SEA,4038,176.4941417,-38.2390878
IST,BOS,4038,0.70005,44.1682
GIG,JFK,4039,-43.25879325,-22.8111758
TPA,BDL,4040,-82.53492762,27.9791649
JFK,PAP,4042,-73.77937337,40.6429479
YEG,IAH,4043,-113.5888024,53.30873035
MEX,MIA,4043,-99.6899716,19.4839446
MDW,ORF,4045,16.38565411,48.2020489
BOG,ATL,4045,-74.14606075,4.70091245
CLE,LAS,4046,-84.1566341,39.0678155
GDL,ONT,4047,-8.69084102,38.2644199
MEX,SAT,4047,-99.6899716,19.4839446
MDE,FLL,4047,-75.42394519,6.1662143
LGB,HNL,4047,-118.1534124,33.81683295
BDL,FLL,4048,-72.68501994,41.9405835
LIH,OAK,4049,9.5531527,47.1416307
TLH,MIA,4049,-84.35700873,30.40016355
ATL,BZE,4049,-75.0000086,10.7500084
ANC,BET,4049,-77.75,-9.5
PHL,LAS,4050,-75.23521279,39.875018
HND,JFK,4050,78.6677428,22.3511148
CPH,EWR,4050,12.65098225,55.6091282
SFO,MCO,4050,95.48990319,65.2729258
MSY,MSP,4051,-90.26430439,29.99420015
SAT,DEN,4051,-7.669948126,40.77782635
PBG,FLL,4052,126.3371335,8.3700679
EWR,PEK,4052,-74.17725485,40.68906405
DFW,SJT,4052,-97.04652205,32.89651945
IAH,LIT,4053,-95.33220235,29.9839236
GUM,MNL,4054,37.62145554,55.7546936
SEA,EAT,4056,-122.3080159,47.4475673
SYD,LAX,4058,151.1819682,-33.9498935
MEM,MCO,4058,-89.97689467,35.04625645
BWI,DTW,4059,-76.67104838,39.17452575
LAX,FLL,4060,-118.4213763,33.94216755
SEA,NRT,4062,-122.3080159,47.4475673
IAD,SFO,4064,-77.45342298,38.95226625
LIH,DEN,4065,9.5531527,47.1416307
ORD,SJO,4065,-87.90932141,41.9779849
BOS,SDQ,4067,-71.01340799,42.3630236
DFW,LFT,4067,-97.04652205,32.89651945
PDX,ORD,4067,-122.5927798,45.5871326
RDU,PHX,4068,-78.78723822,35.88036145
ORD,MCI,4068,-87.90932141,41.9779849
SJD,SFO,4070,-109.7188592,23.152007
ZRH,ORD,4070,8.55282518,47.46379335
STL,ICT,4070,168.2936808,-45.7255555
FLL,IAH,4070,-80.15099673,26.072017
IAH,LFT,4071,-95.33220235,29.9839236
ATL,EWR,4071,-75.0000086,10.7500084
PNS,IAH,4072,-87.18808593,30.4725975
CUN,DEN,4072,-74.1666756,5.0000086
DHN,ATL,4072,0.70005,44.1682
DTW,GRB,4073,-83.35297538,42.2056991
FLL,BOS,4073,-80.15099673,26.072017
MIA,BDL,4073,-84.2236524,40.0580258
IAH,MEM,4074,-95.33220235,29.9839236
BWI,MKE,4074,-76.67104838,39.17452575
PHX,LGB,4074,-112.0094218,33.43290795
ICN,SFO,4075,126.4410552,37.4643856
PDX,LIH,4076,-122.5927798,45.5871326
TPA,PHX,4078,-82.53492762,27.9791649
MIA,SXM,4078,-84.2236524,40.0580258
SAN,MIA,4079,127.7965435,35.7724185
ALB,DCA,4080,-73.79855564,42.74801595
GRR,ORD,4080,-85.5348824,42.8766147
GJT,DFW,4081,-108.5244492,39.1234158
DEN,LAS,4082,-104.985798,39.740959
ICN,SEA,4082,126.4410552,37.4643856
EWR,CHS,4082,-74.17725485,40.68906405
LAS,MCO,4083,0.3098676,43.4697786
JFK,CUN,4084,-73.77937337,40.6429479
SJO,HOU,4087,-84.21192521,9.99332715
BQN,EWR,4090,-67.13421588,18.49346055
SMF,DAL,4091,-121.5903703,38.68722345
AUA,JFK,4091,30.631109,3.7849947
LFT,DFW,4091,-91.98991066,30.2031617
EWR,ZRH,4091,-74.17725485,40.68906405
PHX,RDU,4093,-112.0094218,33.43290795
DTW,PDX,4093,-83.35297538,42.2056991
SFO,CPH,4093,95.48990319,65.2729258
BOS,NRT,4093,-71.01340799,42.3630236
MIA,GIG,4094,-84.2236524,40.0580258
MSP,MIA,4095,-93.22092805,44.87801905
ANC,LAX,4095,-77.75,-9.5
EWR,ARN,4096,-74.17725485,40.68906405
OSL,EWR,4096,11.09965709,60.19785955
EWR,BQN,4097,-74.17725485,40.68906405
BUF,PHX,4098,-78.7307523,42.9402016
ORD,ZRH,4098,-87.90932141,41.9779849
RSW,CLE,4099,-81.75880563,26.53294975
DFW,MOB,4100,-97.04652205,32.89651945
MDW,IND,4101,16.38565411,48.2020489
LIH,PDX,4102,9.5531527,47.1416307
TUL,PHX,4103,37.3690909,53.9570701
DCA,LAX,4103,-117.9199499,33.8063981
MCI,BWI,4105,11.39867725,47.26927505
TPA,DFW,4105,-82.53492762,27.9791649
MAD,JFK,4105,-83.3937233,39.8868227
FLL,CLE,4106,-80.15099673,26.072017
DFW,ABQ,4108,-97.04652205,32.89651945
MSP,DLH,4108,-93.22092805,44.87801905
GDL,SJC,4109,-8.69084102,38.2644199
PHL,DFW,4110,-75.23521279,39.875018
STL,DEN,4110,168.2936808,-45.7255555
HNL,ANC,4110,-157.9184068,21.3217144
SJO,DFW,4112,-84.21192521,9.99332715
BWI,LAX,4112,-76.67104838,39.17452575
PEK,IAD,4113,116.5945607,40.07928545
YVR,LIH,4115,-123.1798642,49.193044
DEN,RDU,4115,-104.985798,39.740959
ASE,IAH,4116,2.304303138,48.84813895
LGA,ATL,4117,-8.455050948,37.13258125
MEM,CLT,4118,-89.97689467,35.04625645
ATL,LHR,4118,-75.0000086,10.7500084
SLC,CVG,4118,-111.9798985,40.7900661
CUN,MCO,4118,-74.1666756,5.0000086
DFW,TPA,4120,-97.04652205,32.89651945
LAX,BWI,4120,-118.4213763,33.94216755
CLT,IND,4121,-80.94574352,35.21074145
LIR,EWR,4121,4.5696516,51.131069
BGR,PHL,4122,-68.81941486,44.8072619
SAN,SMF,4123,127.7965435,35.7724185
EWR,EDI,4125,-74.17725485,40.68906405
SFO,FLL,4125,95.48990319,65.2729258
LAS,CLE,4126,0.3098676,43.4697786
SLC,SGU,4127,-111.9798985,40.7900661
MNL,GUM,4128,121.022047,14.5121499
PDX,KOA,4129,-122.5927798,45.5871326
LAS,ATL,4130,0.3098676,43.4697786
BOS,NAS,4133,-71.01340799,42.3630236
GDL,SMF,4133,-8.69084102,38.2644199
SFO,CUN,4133,95.48990319,65.2729258
JFK,RDU,4134,-73.77937337,40.6429479
GRB,DTW,4135,-88.14362007,44.47848805
IAH,MEX,4136,-95.33220235,29.9839236
CLE,FLL,4136,-84.1566341,39.0678155
DCA,LAS,4137,-117.9199499,33.8063981
HKG,EWR,4137,113.9170597,22.30742895
DTW,LHR,4138,-83.35297538,42.2056991
BUF,DCA,4139,-78.7307523,42.9402016
PHL,MSP,4139,-75.23521279,39.875018
AZA,BIS,4140,-63.2896131,6.2642434
SMF,SAN,4141,-121.5903703,38.68722345
PSP,ORD,4142,-116.5096391,33.83029665
STS,LAX,4142,-8.453010683,41.31116815
NRT,JFK,4142,140.3933101,35.77587145
TUS,SFO,4143,-81.464888,40.3759469
TPE,ONT,4144,121.2345925,25.07931745
DEN,LIH,4144,-104.985798,39.740959
DCA,MCI,4144,-117.9199499,33.8063981
MIA,BSB,4144,-84.2236524,40.0580258
STT,CLT,4145,-64.97245365,18.33476905
ORD,MSY,4148,-87.90932141,41.9779849
CLE,DEN,4148,-84.1566341,39.0678155
BDL,MIA,4148,-72.68501994,41.9405835
SAN,LAS,4148,127.7965435,35.7724185
DEN,SJD,4151,-104.985798,39.740959
MCO,SFO,4151,-81.3094431,28.41290355
SEA,ATL,4151,-122.3080159,47.4475673
TPA,MSP,4152,-82.53492762,27.9791649
MEX,IAH,4153,-99.6899716,19.4839446
EWR,LIR,4153,-74.17725485,40.68906405
SGU,SLC,4155,17.63105351,59.8474657
PHX,TPA,4156,-112.0094218,33.43290795
RDU,TPA,4156,-78.78723822,35.88036145
RDU,LGA,4157,-78.78723822,35.88036145
LAX,BWI,4157,-118.4213763,33.94216755
ICN,HNL,4159,126.4410552,37.4643856
BDL,DEN,4159,-72.68501994,41.9405835
DAL,SMF,4159,13.3636275,45.8729219
ORD,MSP,4160,-87.90932141,41.9779849
SXM,MIA,4160,-63.11350144,18.04401325
LGW,ORD,4161,-0.180387556,51.1541065
CLT,SMF,4161,-80.94574352,35.21074145
DFW,SJO,4161,-97.04652205,32.89651945
LAS,BWI,4162,0.3098676,43.4697786
MSP,ORD,4162,-93.22092805,44.87801905
